area_coverage_2016,area_coverage_2014,area_sq_km,pcd_sector,area_coverage_2015,name,site_count,site_density
100.0,100.0,2.03746,PA31,100.0,Renfrewshire,4,1.9632287259627184
100.0,100.0,3.743784,PA50,100.0,Renfrewshire,0,0
100.0,100.0,3.901006,PA59,100.0,Renfrewshire,8,2.050753062158838
100.0,100.0,5.076867,PA58,45.87622642,Renfrewshire,6,1.1818312356813758
100.0,100.0,4.168567,PA86,0.0,Renfrewshire,5,1.199452953496969
100.0,100.0,5.694634,PA27,0.0,Renfrewshire,8,1.4048312850307851
100.0,100.0,3.280971,G524,0.0,Renfrewshire,10,3.0478782043486516
100.0,85.77296089,3.716831,PA32,0.0,Renfrewshire,10,2.6904640001119233
100.0,0.0,10.198477,PA33,0.0,Renfrewshire,2,0.19610771294576632
93.48592989,0.0,20.647736,PA146,0.0,Renfrewshire,10,0.4843145999154581
0.0,0.0,11.494636,PA49,0.0,Renfrewshire,10,0.8699710021265571
0.0,0.0,18.295166,PA75,0.0,Renfrewshire,12,0.6559109657709583
0.0,0.0,25.260479,PA67,0.0,Renfrewshire,2,0.07917506235728942
0.0,0.0,25.680036,PA102,0.0,Renfrewshire,5,0.1947037768950168
0.0,0.0,14.527873,PA91,0.0,Renfrewshire,3,0.20649960252268176
0.0,0.0,55.806282,PA124,0.0,Renfrewshire,5,0.0895956480311661
100.0,0.0,1.385,CF447,100.0,RhonddaCynonTaf-RhonddaCynonTaff,1,0.7220216606498195
100.0,0.0,5.6405,CF453,15.3355199,RhonddaCynonTaf-RhonddaCynonTaff,3,0.5318677422214343
100.0,0.0,9.1742,CF382,0.0,RhonddaCynonTaf-RhonddaCynonTaff,4,0.436005319264895
100.0,0.0,5.8274,CF399,0.0,RhonddaCynonTaf-RhonddaCynonTaff,5,0.8580155815629612
100.0,0.0,9.8387,CF371,0.0,RhonddaCynonTaf-RhonddaCynonTaff,5,0.5081972211775946
30.29847325,0.0,10.9055,CF402,0.0,RhonddaCynonTaf-RhonddaCynonTaff,5,0.4584842510659759
0.0,0.0,5.5871,CF390,0.0,RhonddaCynonTaf-RhonddaCynonTaff,0,0
0.0,0.0,8.2348,CF375,0.0,RhonddaCynonTaf-RhonddaCynonTaff,6,0.7286151454801574
0.0,0.0,10.8744,CF401,0.0,RhonddaCynonTaf-RhonddaCynonTaff,5,0.45979548296917533
0.0,0.0,12.7816,CF417,0.0,RhonddaCynonTaf-RhonddaCynonTaff,7,0.5476622645052263
0.0,0.0,12.8348,CF381,0.0,RhonddaCynonTaf-RhonddaCynonTaff,2,0.15582634711877086
0.0,0.0,5.89,CF433,0.0,RhonddaCynonTaf-RhonddaCynonTaff,2,0.33955857385398985
0.0,0.0,13.8681,CF448,0.0,RhonddaCynonTaf-RhonddaCynonTaff,4,0.28843172460538935
0.0,0.0,9.4171,CF372,0.0,RhonddaCynonTaf-RhonddaCynonTaff,0,0
0.0,0.0,16.8557,CF446,0.0,RhonddaCynonTaf-RhonddaCynonTaff,2,0.1186542237937315
0.0,0.0,13.1951,CF426,0.0,RhonddaCynonTaf-RhonddaCynonTaff,1,0.07578570833112291
0.0,0.0,17.6592,CF454,0.0,RhonddaCynonTaf-RhonddaCynonTaff,8,0.453021654435082
0.0,0.0,14.4262,CF434,0.0,RhonddaCynonTaf-RhonddaCynonTaff,7,0.48522826523963347
0.0,0.0,14.2448,CF159,0.0,RhonddaCynonTaf-RhonddaCynonTaff,2,0.14040211164775918
0.0,0.0,21.6452,CF373,0.0,RhonddaCynonTaf-RhonddaCynonTaff,2,0.09239923863027369
0.0,0.0,21.6443,CF425,0.0,RhonddaCynonTaf-RhonddaCynonTaff,4,0.18480616143742232
0.0,0.0,41.6287,CF356,0.0,RhonddaCynonTaf-RhonddaCynonTaff,7,0.16815322121517126
0.0,0.0,35.9379,CF482,0.0,RhonddaCynonTaf-RhonddaCynonTaff,14,0.38956088140932
0.0,0.0,63.6793,CF440,0.0,RhonddaCynonTaf-RhonddaCynonTaff,7,0.10992583147113741
100.0,100.0,1.03,OL111,100.0,RochdaleDistrict,2,1.941747572815534
100.0,100.0,1.2949,OL165,100.0,RochdaleDistrict,4,3.089041624835895
100.0,100.0,1.8123,M245,100.0,RochdaleDistrict,6,3.3107101473266014
100.0,100.0,1.3255,OL120,100.0,RochdaleDistrict,7,5.281026027913995
100.0,100.0,1.5754,OL158,100.0,RochdaleDistrict,3,1.9042782785324364
100.0,100.0,2.2928,OL103,100.0,RochdaleDistrict,6,2.6168876482903
100.0,100.0,3.1894,OL162,100.0,RochdaleDistrict,3,0.9406157898037248
100.0,100.0,3.3881,BL99,100.0,RochdaleDistrict,7,2.0660547209350373
100.0,100.0,3.0597,OL113,100.0,RochdaleDistrict,2,0.6536588554433441
100.0,100.0,1.1829,OL101,100.0,RochdaleDistrict,4,3.3815199932369597
100.0,100.0,4.6882,OL115,100.0,RochdaleDistrict,12,2.5596177637472803
100.0,100.0,4.9725,OL26,100.0,RochdaleDistrict,7,1.4077425842131723
100.0,100.0,4.9995,OL164,100.0,RochdaleDistrict,8,1.6001600160016
100.0,100.0,3.1328,OL114,100.0,RochdaleDistrict,5,1.5960163432073544
100.0,100.0,5.9939,M242,100.0,RochdaleDistrict,9,1.5015265519945278
100.0,100.0,5.8818,OL126,100.0,RochdaleDistrict,9,1.5301438335203508
100.0,100.0,5.773,OL112,100.0,RochdaleDistrict,9,1.5589814654425775
100.0,100.0,3.2891,M246,100.0,RochdaleDistrict,6,1.8242072299413215
100.0,100.0,6.3638,M244,100.0,RochdaleDistrict,2,0.3142776328608693
100.0,100.0,7.4536,OL104,100.0,RochdaleDistrict,2,0.26832671460770635
100.0,54.60741819,6.0446,OL102,100.0,RochdaleDistrict,12,1.9852430268338683
100.0,0.0,9.2964,BL98,23.73176714,RochdaleDistrict,11,1.1832537326276837
100.0,0.0,0.4444,OL161,0.0,RochdaleDistrict,7,15.75157515751575
58.66848644,0.0,13.6281,OL129,0.0,RochdaleDistrict,3,0.2201334008409096
0.0,0.0,18.337,OL163,0.0,RochdaleDistrict,9,0.49081092872334625
0.0,0.0,16.8577,OL150,0.0,RochdaleDistrict,12,0.7118408798353274
0.0,0.0,22.9376,OL146,0.0,RochdaleDistrict,6,0.26157924107142855
100.0,100.0,2.8673,S652,100.0,RotherhamDistrict,7,2.4413211034771387
100.0,100.0,1.8929,S613,100.0,RotherhamDistrict,3,1.5848697765333615
100.0,100.0,2.1698,S611,100.0,RotherhamDistrict,7,3.2261037883675914
100.0,100.0,3.0247,S662,100.0,RotherhamDistrict,4,1.322445201176976
100.0,100.0,1.9727,DN122,100.0,RotherhamDistrict,2,1.0138389009986313
100.0,100.0,2.1304,S749,100.0,RotherhamDistrict,5,2.3469770935035674
100.0,100.0,3.0534,S603,100.0,RotherhamDistrict,2,0.6550075325866248
100.0,100.0,2.3639,S651,100.0,RotherhamDistrict,7,2.961208172934557
100.0,100.0,2.893,S663,100.0,RotherhamDistrict,0,0
100.0,100.0,3.0211,S602,100.0,RotherhamDistrict,10,3.3100526298368145
100.0,100.0,5.7867,S648,100.0,RotherhamDistrict,9,1.5552905801233865
100.0,100.0,3.3057,S625,100.0,RotherhamDistrict,3,0.9075233687267448
100.0,100.0,4.46,S636,100.0,RotherhamDistrict,3,0.672645739910314
100.0,100.0,0.6289,S601,100.0,RotherhamDistrict,10,15.90077913817777
100.0,100.0,5.6085,S653,87.89337613,RotherhamDistrict,4,0.7132031737541231
100.0,100.0,4.6527,S638,0.0,RotherhamDistrict,4,0.8597158639069787
100.0,100.0,3.9561,S264,0.0,RotherhamDistrict,0,0
100.0,100.0,3.1991,S626,0.0,RotherhamDistrict,4,1.25035166140477
100.0,35.24519845,5.7117,S614,0.0,RotherhamDistrict,7,1.2255545634399565
100.0,0.0,8.4571,S730,0.0,RotherhamDistrict,5,0.5912192122595216
100.0,0.0,4.2409,S801,0.0,RotherhamDistrict,5,1.1789950246409961
100.0,0.0,12.4201,S605,0.0,RotherhamDistrict,7,0.5636025474835147
100.0,0.0,5.6988,S254,0.0,RotherhamDistrict,5,0.8773776935495191
63.86253457,0.0,6.7246,S262,0.0,RotherhamDistrict,8,1.1896618386223716
0.0,0.0,5.7309,S661,0.0,RotherhamDistrict,8,1.3959413006683068
0.0,0.0,7.6619,S740,0.0,RotherhamDistrict,4,0.5220637178767669
0.0,0.0,7.6737,S637,0.0,RotherhamDistrict,2,0.26063046509506493
0.0,0.0,3.1163,S255,0.0,RotherhamDistrict,1,0.3208933671341013
0.0,0.0,7.9129,S669,0.0,RotherhamDistrict,6,0.7582555068306184
0.0,0.0,10.5962,S604,0.0,RotherhamDistrict,12,1.1324814556161644
0.0,0.0,18.8385,S668,0.0,RotherhamDistrict,8,0.4246622607957109
0.0,0.0,16.804,S654,0.0,RotherhamDistrict,4,0.23803856224708406
0.0,0.0,7.5706,S265,0.0,RotherhamDistrict,5,0.6604496341109027
0.0,0.0,26.0214,S627,0.0,RotherhamDistrict,5,0.19214953845680863
0.0,0.0,33.5295,S667,0.0,RotherhamDistrict,10,0.2982448291802741
0.0,0.0,7.3044,S261,0.0,RotherhamDistrict,1,0.13690378402059034
0.0,0.0,12.3202,S267,0.0,RotherhamDistrict,2,0.162335027028782
0.0,0.0,53.4313,S818,0.0,RotherhamDistrict,15,0.28073432613468136
0.0,0.0,9.5233,S251,0.0,RotherhamDistrict,0,0
100.0,0.0,4.8553,PE92,0.0,Rutland,4,0.823841987106873
100.0,0.0,9.09,LE156,0.0,Rutland,6,0.6600660066006601
48.38254681,0.0,64.0204,LE159,0.0,Rutland,15,0.2343003167740283
0.0,0.0,124.9527,LE157,0.0,Rutland,17,0.13605148188074367
0.0,0.0,163.6873,LE168,0.0,Rutland,14,0.08552893229957365
100.0,100.0,0.0034,M607,100.0,SalfordDistrict,0,0
100.0,100.0,0.3995,M89,100.0,SalfordDistrict,3,7.509386733416771
100.0,100.0,1.0857,M65,100.0,SalfordDistrict,7,6.447453255963894
100.0,100.0,0.4889,M37,100.0,SalfordDistrict,4,8.181632235631008
100.0,100.0,1.9234,M308,100.0,SalfordDistrict,4,2.0796506186960593
100.0,100.0,1.9222,M68,100.0,SalfordDistrict,5,2.6011861408802415
100.0,100.0,0.2075,M609,100.0,SalfordDistrict,1,4.819277108433735
100.0,100.0,0.82,M36,100.0,SalfordDistrict,1,1.2195121951219512
100.0,100.0,2.202,M300,100.0,SalfordDistrict,13,5.903723887375113
100.0,100.0,1.4077,M85,100.0,SalfordDistrict,6,4.262271790864531
100.0,100.0,1.8247,M309,100.0,SalfordDistrict,4,2.192141173891599
100.0,100.0,1.2181,M274,100.0,SalfordDistrict,3,2.462851982595846
100.0,100.0,1.2212,M53,100.0,SalfordDistrict,6,4.9132001310186695
100.0,100.0,0.3003,M35,100.0,SalfordDistrict,1,3.33000333000333
100.0,100.0,2.2296,M67,100.0,SalfordDistrict,8,3.588087549336204
100.0,100.0,0.9101,M71,100.0,SalfordDistrict,3,3.296341061421822
100.0,100.0,1.4753,M280,100.0,SalfordDistrict,1,0.6778282383244085
100.0,100.0,0.2515,M501,100.0,SalfordDistrict,3,11.928429423459244
100.0,100.0,2.2723,M275,100.0,SalfordDistrict,5,2.200413677771421
100.0,100.0,2.0972,M270,100.0,SalfordDistrict,3,1.4304787335494946
100.0,100.0,1.6797,M66,100.0,SalfordDistrict,5,2.9767220336964937
100.0,100.0,2.2997,M287,100.0,SalfordDistrict,1,0.434839326868722
100.0,100.0,2.0595,M54,100.0,SalfordDistrict,12,5.826656955571741
100.0,100.0,2.254,M279,100.0,SalfordDistrict,2,0.8873114463176575
100.0,100.0,2.2954,M276,100.0,SalfordDistrict,4,1.7426156661148384
100.0,100.0,0.9566,M503,100.0,SalfordDistrict,2,2.090738030524775
100.0,100.0,2.1092,M55,100.0,SalfordDistrict,0,0
100.0,100.0,5.1059,M283,100.0,SalfordDistrict,8,1.5668148612389587
100.0,100.0,1.724,M88,100.0,SalfordDistrict,11,6.380510440835267
100.0,100.0,1.4148,M380,100.0,SalfordDistrict,0,0
100.0,100.0,5.1728,M278,100.0,SalfordDistrict,7,1.3532322919888649
100.0,100.0,4.4356,M84,100.0,SalfordDistrict,1,0.22544864279917035
100.0,100.0,0.4512,M31,100.0,SalfordDistrict,9,19.9468085106383
100.0,100.0,7.6538,M446,100.0,SalfordDistrict,7,0.9145783793671117
100.0,100.0,6.3399,M307,100.0,SalfordDistrict,4,0.6309247779933438
100.0,100.0,5.5051,M282,100.0,SalfordDistrict,7,1.271548200759296
100.0,100.0,0.3495,M502,100.0,SalfordDistrict,5,14.30615164520744
100.0,94.26109075,12.6592,M445,49.39253665,SalfordDistrict,5,0.3949696663296259
100.0,100.0,0.8976,B184,100.0,SandwellDistrict,4,4.456327985739751
100.0,100.0,1.6114,B676,100.0,SandwellDistrict,1,0.6205783790492739
100.0,100.0,1.4491,B711,100.0,SandwellDistrict,4,2.76033400041405
100.0,100.0,1.7363,WS14,100.0,SandwellDistrict,4,2.303749352070495
100.0,100.0,1.7205,B677,100.0,SandwellDistrict,3,1.7436791630340018
100.0,100.0,2.0578,B689,100.0,SandwellDistrict,5,2.4297793760326565
100.0,100.0,0.7617,B708,100.0,SandwellDistrict,2,2.6257056583956935
100.0,100.0,3.0691,B691,100.0,SandwellDistrict,3,0.9774852562640512
100.0,100.0,2.5401,DY48,100.0,SandwellDistrict,7,2.755797015865517
100.0,100.0,2.2309,DY47,100.0,SandwellDistrict,9,4.034246268322201
100.0,100.0,3.2077,DY40,100.0,SandwellDistrict,6,1.8704991115129221
100.0,100.0,2.4388,B712,100.0,SandwellDistrict,1,0.4100377234705593
100.0,100.0,3.4314,WS100,100.0,SandwellDistrict,6,1.7485574401119077
100.0,100.0,2.652,B435,100.0,SandwellDistrict,3,1.1312217194570136
100.0,100.0,2.3721,B688,100.0,SandwellDistrict,4,1.6862695501875975
100.0,100.0,3.5609,WV148,100.0,SandwellDistrict,6,1.684967283551911
100.0,100.0,2.0869,B709,100.0,SandwellDistrict,5,2.395898222243519
100.0,100.0,3.1894,B437,100.0,SandwellDistrict,5,1.567692983006208
100.0,100.0,2.3324,B663,100.0,SandwellDistrict,7,3.001200480192077
100.0,100.0,0.5993,B662,100.0,SandwellDistrict,8,13.348907058234605
100.0,100.0,3.4232,B713,100.0,SandwellDistrict,5,1.4606216405702266
100.0,100.0,1.4641,B693,100.0,SandwellDistrict,3,2.049040366095212
100.0,100.0,2.2574,B694,100.0,SandwellDistrict,6,2.657925046513688
100.0,100.0,2.6395,WS107,100.0,SandwellDistrict,8,3.0308770600492516
100.0,100.0,2.9949,B436,100.0,SandwellDistrict,5,1.669504824868944
100.0,100.0,1.7145,B661,100.0,SandwellDistrict,5,2.916302128900554
100.0,100.0,1.4626,B707,100.0,SandwellDistrict,5,3.418569670449884
100.0,100.0,3.4628,B706,100.0,SandwellDistrict,7,2.0214855030611067
100.0,100.0,2.7357,B692,100.0,SandwellDistrict,4,1.462148627407976
100.0,100.0,4.0623,B700,100.0,SandwellDistrict,11,2.707825616030328
100.0,100.0,2.345,B714,100.0,SandwellDistrict,3,1.2793176972281448
72.19351015,0.0,29.670257,EH268,0.0,ScottishBorders,5,0.16851893126507128
0.0,0.0,55.715312,TD13,0.0,ScottishBorders,5,0.08974193665109513
0.0,0.0,50.545926,TD11,0.0,ScottishBorders,9,0.178055893169313
0.0,0.0,41.289932,TD60,0.0,ScottishBorders,4,0.09687591638562155
0.0,0.0,101.250248,EH234,0.0,ScottishBorders,6,0.05925911411100939
0.0,0.0,101.002205,TD57,0.0,ScottishBorders,7,0.06930541763914956
0.0,0.0,120.370949,TD145,0.0,ScottishBorders,24,0.19938365693203933
0.0,0.0,90.660076,TD74,0.0,ScottishBorders,8,0.08824170851125251
0.0,0.0,122.628766,EH459,0.0,ScottishBorders,2,0.016309386983474988
0.0,0.0,104.517715,TD69,0.0,ScottishBorders,8,0.07654204839820695
0.0,0.0,152.314274,TD12,0.0,ScottishBorders,16,0.10504596568539597
0.0,0.0,144.739893,TD98,0.0,ScottishBorders,5,0.0345447263803076
0.0,0.0,66.032936,TD46,0.0,ScottishBorders,5,0.07571978928818188
0.0,0.0,163.924366,EH458,0.0,ScottishBorders,8,0.04880299491291002
0.0,0.0,133.220049,TD99,0.0,ScottishBorders,5,0.03753188831209633
0.0,0.0,131.801298,EH446,0.0,ScottishBorders,5,0.037935893468970236
0.0,0.0,33.348879,EH436,0.0,ScottishBorders,2,0.0599720308439753
0.0,0.0,284.870951,TD86,0.0,ScottishBorders,15,0.05265542150698265
0.0,0.0,208.317671,TD97,0.0,ScottishBorders,1,0.004800360887291218
0.0,0.0,457.500196,TD113,0.0,ScottishBorders,30,0.06557374239900872
0.0,0.0,308.640659,TD58,0.0,ScottishBorders,15,0.04860020727210798
0.0,0.0,200.53416,TD26,0.0,ScottishBorders,15,0.07480022356290818
0.0,0.0,123.793177,DG140,0.0,ScottishBorders,3,0.024233968888285336
0.0,0.0,98.633089,TD106,0.0,ScottishBorders,5,0.05069292719809272
0.0,0.0,93.070733,TD36,0.0,ScottishBorders,3,0.03223354864949866
0.0,0.0,909.820099,ML126,0.0,ScottishBorders,70,0.07693828711515417
0.0,0.0,498.959632,TD90,0.0,ScottishBorders,23,0.04609591342651944
0.0,0.0,460.587431,TD75,0.0,ScottishBorders,24,0.052107370685067614
100.0,100.0,0.2034,L222,100.0,SeftonDistrict,0,0
100.0,100.0,0.2492,L224,100.0,SeftonDistrict,0,0
100.0,100.0,0.3204,L233,100.0,SeftonDistrict,2,6.242197253433208
100.0,100.0,0.4859,L217,100.0,SeftonDistrict,0,0
100.0,100.0,0.3445,L202,100.0,SeftonDistrict,1,2.902757619738752
100.0,100.0,0.4845,L218,100.0,SeftonDistrict,2,4.12796697626419
100.0,100.0,0.2228,L229,100.0,SeftonDistrict,1,4.488330341113106
100.0,100.0,0.3098,L215,100.0,SeftonDistrict,0,0
100.0,100.0,0.2209,L226,100.0,SeftonDistrict,0,0
100.0,100.0,1.0231,L209,100.0,SeftonDistrict,1,0.977421561919656
100.0,100.0,0.2213,L220,100.0,SeftonDistrict,0,0
100.0,100.0,0.831,L219,100.0,SeftonDistrict,0,0
100.0,100.0,0.4899,L205,100.0,SeftonDistrict,0,0
100.0,100.0,0.1723,L216,100.0,SeftonDistrict,1,5.803830528148578
100.0,100.0,0.8372,L230,100.0,SeftonDistrict,1,1.1944577161968466
100.0,100.0,0.6407,L211,100.0,SeftonDistrict,1,1.5607928827844544
100.0,100.0,1.0181,L239,100.0,SeftonDistrict,2,1.9644435713584127
100.0,100.0,0.1596,L309,100.0,SeftonDistrict,0,0
100.0,100.0,0.6842,L315,100.0,SeftonDistrict,3,4.384682841274481
100.0,100.0,0.442,L235,100.0,SeftonDistrict,2,4.524886877828054
100.0,100.0,0.6402,L302,100.0,SeftonDistrict,2,3.1240237425804436
100.0,100.0,0.2424,L227,100.0,SeftonDistrict,0,0
100.0,100.0,0.6127,L305,100.0,SeftonDistrict,0,0
100.0,100.0,0.1676,L221,100.0,SeftonDistrict,0,0
100.0,100.0,0.242,L223,100.0,SeftonDistrict,3,12.396694214876034
100.0,100.0,0.3305,L106,100.0,SeftonDistrict,0,0
100.0,100.0,0.1219,L213,100.0,SeftonDistrict,2,16.406890894175554
100.0,100.0,0.5445,L310,100.0,SeftonDistrict,1,1.8365472910927456
100.0,100.0,0.4492,L378,100.0,SeftonDistrict,3,6.678539626001781
100.0,100.0,0.7586,L200,100.0,SeftonDistrict,0,0
100.0,100.0,1.1398,L331,100.0,SeftonDistrict,1,0.8773469029654326
100.0,100.0,0.6303,L203,100.0,SeftonDistrict,6,9.519276534983343
100.0,100.0,0.6868,L307,100.0,SeftonDistrict,0,0
100.0,100.0,0.5505,L300,100.0,SeftonDistrict,1,1.8165304268846503
100.0,100.0,1.3794,L206,100.0,SeftonDistrict,2,1.449905756125852
100.0,100.0,0.8032,L237,100.0,SeftonDistrict,1,1.245019920318725
100.0,100.0,0.8703,L316,100.0,SeftonDistrict,1,1.149029070435482
100.0,100.0,0.8265,PR81,100.0,SeftonDistrict,5,6.049606775559589
100.0,100.0,1.1066,L319,100.0,SeftonDistrict,3,2.7110066871498284
100.0,100.0,0.8237,L317,100.0,SeftonDistrict,1,1.2140342357654486
100.0,100.0,3.9895,PR86,100.0,SeftonDistrict,5,1.2532898859506203
100.0,100.0,0.4882,L308,100.0,SeftonDistrict,0,0
100.0,100.0,3.8944,PR84,100.0,SeftonDistrict,5,1.2838948233360723
100.0,100.0,4.127,PR97,100.0,SeftonDistrict,6,1.4538405621516841
100.0,100.0,0.786,L108,100.0,SeftonDistrict,4,5.089058524173028
100.0,100.0,1.275,L232,100.0,SeftonDistrict,3,2.3529411764705883
100.0,100.0,2.0052,L373,100.0,SeftonDistrict,3,1.4961101137043686
100.0,100.0,1.5254,L210,100.0,SeftonDistrict,4,2.6222630129802016
100.0,100.0,0.844,L303,100.0,SeftonDistrict,0,0
100.0,100.0,1.2126,L374,100.0,SeftonDistrict,2,1.649348507339601
100.0,100.0,0.5804,L228,100.0,SeftonDistrict,0,0
100.0,100.0,0.5945,L103,100.0,SeftonDistrict,0,0
100.0,100.0,1.629,L236,100.0,SeftonDistrict,3,1.8416206261510129
100.0,100.0,7.5119,PR99,100.0,SeftonDistrict,6,0.798732677485057
100.0,97.78285428,6.3911,PR83,100.0,SeftonDistrict,9,1.4082082896527985
100.0,0.0,0.1912,L306,100.0,SeftonDistrict,3,15.690376569037657
100.0,0.0,0.8021,L389,100.0,SeftonDistrict,0,0
100.0,0.0,2.092,L318,100.0,SeftonDistrict,2,0.9560229445506692
100.0,0.0,2.2143,L312,100.0,SeftonDistrict,2,0.9032199792259404
100.0,0.0,1.3134,L214,100.0,SeftonDistrict,1,0.7613826709304097
100.0,0.0,5.7404,PR90,45.03693122,SeftonDistrict,7,1.2194272176154972
100.0,0.0,0.8993,L212,0.0,SeftonDistrict,0,0
100.0,0.0,1.8847,L231,0.0,SeftonDistrict,4,2.1223536902424787
100.0,0.0,1.0879,L225,0.0,SeftonDistrict,2,1.838404265097895
100.0,0.0,1.9604,L238,0.0,SeftonDistrict,1,0.5100999795960008
100.0,0.0,4.7496,L372,0.0,SeftonDistrict,4,0.8421761832575375
100.0,0.0,1.3736,L102,0.0,SeftonDistrict,2,1.4560279557367501
100.0,0.0,2.9689,L376,0.0,SeftonDistrict,2,0.6736501734649196
100.0,0.0,6.6269,PR85,0.0,SeftonDistrict,2,0.30180023842218834
100.0,0.0,0.5901,L380,0.0,SeftonDistrict,0,0
38.73954912,0.0,12.4511,PR82,0.0,SeftonDistrict,7,0.5621993237545277
0.0,0.0,2.287,L313,0.0,SeftonDistrict,4,1.7490161783996503
0.0,0.0,3.8358,L371,0.0,SeftonDistrict,1,0.26070180927055636
0.0,0.0,4.0877,L314,0.0,SeftonDistrict,2,0.4892726961371921
0.0,0.0,9.3352,L377,0.0,SeftonDistrict,4,0.4284857314251435
0.0,0.0,0.6946,L386,0.0,SeftonDistrict,1,1.439677512237259
0.0,0.0,32.2861,PR98,0.0,SeftonDistrict,5,0.1548654064752324
0.0,0.0,1.4863,L383,0.0,SeftonDistrict,0,0
0.0,0.0,1.8866,L208,0.0,SeftonDistrict,4,2.12021626205873
0.0,0.0,5.8688,L234,0.0,SeftonDistrict,0,0
0.0,0.0,4.8998,L297,0.0,SeftonDistrict,0,0
0.0,0.0,8.6184,L381,0.0,SeftonDistrict,0,0
100.0,100.0,0.9881,S37,100.0,SheffieldDistrict,6,6.072259892723409
100.0,100.0,0.9637,S14,100.0,SheffieldDistrict,7,7.263671266991802
100.0,100.0,0.7072,S24,100.0,SheffieldDistrict,13,18.38235294117647
100.0,100.0,1.5454,S118,100.0,SheffieldDistrict,3,1.9412449851171216
100.0,100.0,1.7504,S101,100.0,SheffieldDistrict,3,1.7138939670932358
100.0,100.0,1.2297,S71,100.0,SheffieldDistrict,1,0.813206473123526
100.0,100.0,2.0709,S64,100.0,SheffieldDistrict,3,1.4486455164421266
100.0,100.0,0.9912,S102,100.0,SheffieldDistrict,9,9.079903147699758
100.0,100.0,1.3638,S63,100.0,SheffieldDistrict,3,2.199736031676199
100.0,100.0,2.2776,S56,100.0,SheffieldDistrict,7,3.0734106076571828
100.0,100.0,0.7877,S208,100.0,SheffieldDistrict,4,5.078075409419831
100.0,100.0,1.0462,S39,100.0,SheffieldDistrict,5,4.779200917606576
100.0,100.0,1.4794,S47,100.0,SheffieldDistrict,7,4.7316479653913746
100.0,100.0,2.5598,S122,100.0,SheffieldDistrict,9,3.5158996796624735
100.0,100.0,1.7677,S23,100.0,SheffieldDistrict,5,2.8285342535498104
100.0,100.0,3.0022,S57,100.0,SheffieldDistrict,4,1.3323562720671507
100.0,100.0,2.668,S22,100.0,SheffieldDistrict,4,1.4992503748125936
100.0,100.0,2.2929,S141,100.0,SheffieldDistrict,5,2.1806445985433296
100.0,100.0,2.3571,S59,100.0,SheffieldDistrict,3,1.2727504136438845
100.0,100.0,2.7868,S50,100.0,SheffieldDistrict,8,2.870676044208411
100.0,100.0,2.5521,S89,100.0,SheffieldDistrict,2,0.7836683515536226
100.0,100.0,3.3947,S58,100.0,SheffieldDistrict,11,3.2403452440569125
100.0,100.0,1.0286,S204,100.0,SheffieldDistrict,0,0
100.0,100.0,2.8117,S103,100.0,SheffieldDistrict,5,1.7782836006686347
100.0,100.0,3.4942,S138,100.0,SheffieldDistrict,12,3.434262492129815
100.0,100.0,1.9669,S48,100.0,SheffieldDistrict,8,4.067314047485891
100.0,100.0,0.8947,S353,100.0,SheffieldDistrict,0,0
100.0,100.0,0.3901,S12,100.0,SheffieldDistrict,15,38.45167905665214
100.0,100.0,4.0837,S124,100.0,SheffieldDistrict,6,1.4692558219261942
100.0,100.0,3.2936,S80,100.0,SheffieldDistrict,12,3.643429681807141
100.0,100.0,0.0725,S13,100.0,SheffieldDistrict,2,27.586206896551726
100.0,100.0,2.362,S62,32.65876376,SheffieldDistrict,4,1.6934801016088061
100.0,74.10370262,2.7251,S25,0.0,SheffieldDistrict,7,2.568713074749551
100.0,0.0,3.9218,S87,0.0,SheffieldDistrict,6,1.5299097353256157
100.0,0.0,1.2695,S207,0.0,SheffieldDistrict,2,1.5754233950374161
100.0,0.0,3.1453,S21,0.0,SheffieldDistrict,12,3.815216354560773
100.0,0.0,3.9966,S61,0.0,SheffieldDistrict,5,1.2510634038933093
100.0,0.0,2.6729,S72,0.0,SheffieldDistrict,4,1.4965019267462307
100.0,0.0,0.8999,S206,0.0,SheffieldDistrict,0,0
100.0,0.0,2.4546,S201,0.0,SheffieldDistrict,1,0.4073983541106494
44.35739085,0.0,3.2547,S105,0.0,SheffieldDistrict,7,2.1507358589117276
0.0,0.0,3.9396,S137,0.0,SheffieldDistrict,6,1.5229972586049345
0.0,0.0,1.2739,S38,0.0,SheffieldDistrict,13,10.204882643849595
0.0,0.0,2.6507,S354,0.0,SheffieldDistrict,4,1.509035349153054
0.0,0.0,1.6457,S202,0.0,SheffieldDistrict,1,0.6076441635778088
0.0,0.0,2.6762,S352,0.0,SheffieldDistrict,10,3.7366415066138554
0.0,0.0,3.6447,S94,0.0,SheffieldDistrict,5,1.371855022361237
0.0,0.0,4.2843,S65,0.0,SheffieldDistrict,9,2.1006932287654925
0.0,0.0,4.4019,S119,0.0,SheffieldDistrict,10,2.2717462913741793
0.0,0.0,3.7874,S174,0.0,SheffieldDistrict,7,1.8482336167291546
0.0,0.0,3.9245,S211,0.0,SheffieldDistrict,2,0.5096190597528347
0.0,0.0,4.3636,S351,0.0,SheffieldDistrict,0,0
0.0,0.0,5.118,S139,0.0,SheffieldDistrict,11,2.1492770613520906
0.0,0.0,8.3426,S91,0.0,SheffieldDistrict,15,1.798000623306883
